[140, 119, 73, 82, 169, 105, 225, 151]
[146, 147, 165, 124, 116, 130, 131, 105]
[148, 141, 146, 137, 182, 104, 140, 66]
[162, 143, 84, 182, 155, 119, 79, 140]
[76, 114, 100, 120, 103, 148, 231, 172]
[176, 135, 200, 47, 102, 95, 179, 130]
[171, 138, 63, 160, 136, 95, 152, 149]
[111, 104, 237, 110, 114, 163, 133, 92]
[76, 223, 78, 126, 203, 146, 116, 96]
[141, 148, 115, 167, 173, 60, 188, 72]
[144, 170, 65, 159, 124, 201, 92, 109]
[106, 80, 127, 172, 129, 147, 171, 132]
[143, 138, 149, 91, 115, 141, 149, 138]
[157, 144, 126, 153, 137, 87, 135, 125]
[140, 193, 130, 148, 106, 145, 84, 118]
[104, 143, 104, 182, 108, 154, 215, 54]
[128, 88, 140, 108, 160, 178, 58, 188]
[167, 130, 125, 125, 180, 124, 93, 104]
[73, 160, 161, 164, 89, 152, 133, 116]
[138, 112, 130, 152, 60, 175, 185, 96]
[106, 148, 126, 133, 164, 108, 115, 148]
[112, 116, 182, 134, 90, 136, 137, 141]
[168, 201, 110, 63, 80, 176, 98, 152]
[76, 130, 209, 227, 84, 125, 100, 97]
[91, 205, 135, 183, 86, 187, 112, 49]
[165, 125, 136, 153, 119, 63, 222, 65]
[99, 184, 128, 181, 150, 134, 56, 116]
[98, 155, 185, 29, 172, 193, 156, 60]
[180, 155, 153, 138, 133, 138, 134, 17]
[177, 90, 86, 114, 152, 134, 147, 148]
[123, 178, 62, 157, 97, 162, 148, 121]
[144, 97, 167, 64, 152, 106, 188, 130]
[140, 121, 70, 82, 167, 108, 218, 142]
[149, 143, 171, 108, 123, 131, 124, 99]
[140, 154, 142, 133, 174, 108, 137, 60]
[152, 141, 86, 170, 155, 125, 83, 136]
[80, 112, 97, 129, 101, 140, 227, 162]
[179, 134, 194, 42, 114, 91, 177, 117]
[170, 145, 73, 148, 127, 92, 148, 145]
[99, 105, 234, 111, 109, 155, 132, 103]
[76, 208, 66, 127, 205, 144, 118, 104]
[144, 152, 107, 161, 157, 50, 185, 92]
[156, 163, 57, 163, 131, 186, 85, 107]
[103, 76, 123, 178, 127, 141, 171, 129]
[144, 134, 142, 86, 117, 146, 150, 129]
[152, 143, 129, 150, 137, 87, 137, 113]
[131, 193, 126, 151, 107, 141, 84, 115]
[104, 139, 104, 176, 111, 150, 211, 53]
[132, 84, 148, 104, 156, 174, 58, 192]
[179, 126, 137, 125, 172, 120, 89, 100]
[85, 156, 163, 168, 85, 146, 129, 116]
[149, 112, 130, 140, 60, 176, 189, 92]
[102, 152, 134, 141, 156, 108, 111, 144]
[108, 116, 162, 138, 98, 128, 145, 153]
[168, 209, 106, 67, 84, 176, 90, 148]
[80, 141, 190, 199, 92, 125, 112, 109]
[82, 210, 135, 167, 94, 191, 112, 57]
[162, 137, 128, 137, 119, 74, 218, 73]
[99, 180, 132, 173, 154, 134, 56, 120]
[98, 163, 173, 29, 168, 182, 171, 64]
[184, 167, 133, 138, 140, 138, 138, 10]
[181, 83, 86, 120, 148, 133, 147, 150]
[123, 178, 69, 153, 97, 154, 144, 130]
[140, 101, 175, 64, 156, 94, 192, 126]
[132, 121, 57, 86, 175, 105, 218, 154]
[149, 155, 163, 114, 111, 134, 121, 101]
[148, 142, 142, 141, 166, 104, 141, 64]
[156, 135, 86, 174, 155, 131, 79, 132]
[76, 112, 101, 118, 108, 145, 223, 165]
[167, 142, 190, 46, 110, 91, 173, 129]
[186, 134, 61, 144, 132, 102, 144, 145]
[93, 106, 242, 121, 127, 147, 126, 86]
[80, 209, 62, 119, 221, 137, 110, 110]
[145, 139, 114, 176, 161, 53, 186, 74]
[136, 171, 65, 155, 128, 198, 92, 103]
[103, 80, 127, 174, 127, 145, 163, 129]
[144, 130, 146, 94, 117, 138, 145, 134]
[160, 140, 125, 146, 141, 79, 133, 124]
[143, 197, 126, 135, 107, 133, 88, 119]
[109, 131, 104, 179, 115, 142, 215, 53]
[122, 124, 152, 145, 104, 188, 48, 141]
[173, 156, 148, 70, 64, 136, 117, 160]
[88, 196, 167, 137, 97, 123, 92, 124]
[104, 187, 57, 138, 109, 124, 195, 110]
[88, 203, 79, 87, 144, 144, 159, 120]
[148, 159, 201, 103, 59, 101, 130, 123]
[156, 144, 91, 104, 163, 114, 168, 84]
[75, 96, 177, 97, 228, 140, 106, 105]
[165, 123, 52, 81, 66, 203, 124, 210]
[195, 64, 76, 60, 128, 209, 234, 58]
[123, 188, 157, 200, 129, 94, 57, 76]
[122, 137, 197, 6, 145, 219, 119, 79]
[191, 125, 104, 128, 166, 138, 117, 55]
[106, 149, 109, 113, 135, 116, 121, 175]
[123, 132, 98, 199, 100, 76, 174, 122]
[148, 118, 108, 92, 157, 90, 116, 195]
[123, 183, 117, 51, 75, 105, 137, 233]
[159, 88, 179, 111, 86, 143, 157, 101]
[132, 127, 143, 116, 130, 154, 109, 113]
[116, 147, 151, 130, 154, 109, 102, 115]
[69, 129, 145, 46, 60, 125, 255, 195]
[118, 100, 174, 56, 161, 71, 183, 161]
[138, 181, 84, 199, 122, 96, 156, 48]
[67, 122, 49, 132, 240, 119, 147, 148]
[64, 131, 209, 118, 150, 133, 103, 116]
[131, 155, 125, 231, 132, 32, 131, 87]
[165, 152, 139, 126, 123, 83, 119, 117]
[86, 83, 164, 86, 154, 104, 151, 196]
[210, 120, 138, 85, 136, 121, 132, 82]
[180, 158, 142, 97, 144, 64, 102, 137]
[126, 140, 144, 197, 87, 129, 120, 81]
[139, 160, 68, 155, 116, 181, 167, 38]
[124, 156, 100, 152, 128, 144, 80, 108]
[120, 104, 128, 156, 88, 140, 148, 108]
[120, 124, 113, 104, 145, 140, 140, 106]
[167, 88, 86, 119, 132, 136, 88, 176]
[155, 106, 100, 147, 104, 125, 117, 138]
[101, 165, 107, 124, 156, 92, 165, 82]
[83, 156, 140, 118, 118, 86, 95, 196]
[166, 133, 87, 70, 140, 115, 142, 139]
[143, 165, 51, 110, 89, 129, 85, 220]
[99, 90, 133, 153, 54, 149, 181, 133]
[101, 139, 138, 131, 143, 131, 120, 89]
[165, 133, 79, 28, 136, 155, 186, 110]
[135, 133, 165, 160, 121, 118, 128, 32]
[112, 100, 76, 185, 112, 142, 134, 131]
[104, 145, 87, 124, 181, 86, 117, 148]
[133, 118, 116, 75, 135, 85, 177, 153]
[133, 108, 131, 87, 115, 96, 163, 159]
[125, 151, 146, 114, 117, 90, 114, 135]
[143, 79, 152, 155, 90, 92, 142, 139]
[176, 44, 80, 121, 152, 147, 137, 135]
[121, 102, 113, 113, 101, 125, 156, 161]
[108, 161, 124, 84, 199, 111, 120, 85]
[91, 160, 166, 109, 178, 112, 81, 95]
[121, 163, 101, 93, 135, 72, 134, 173]
[110, 118, 106, 130, 97, 158, 118, 155]
[125, 127, 97, 130, 129, 122, 106, 156]
[118, 115, 150, 97, 126, 71, 150, 165]
[142, 68, 143, 109, 149, 141, 146, 94]
[110, 156, 124, 145, 124, 73, 121, 139]
[117, 89, 151, 108, 150, 79, 170, 128]
[95, 197, 155, 144, 141, 50, 128, 82]
[129, 140, 64, 199, 131, 82, 217, 30]
[108, 112, 152, 142, 104, 176, 52, 130]
[168, 153, 144, 63, 68, 125, 103, 152]
[80, 177, 174, 121, 93, 120, 103, 108]
[88, 206, 53, 127, 85, 122, 187, 108]
[80, 183, 86, 84, 132, 148, 147, 116]
[134, 143, 193, 120, 63, 100, 116, 107]
[149, 149, 83, 107, 141, 108, 167, 72]
[63, 85, 164, 75, 236, 144, 104, 105]
[153, 108, 55, 76, 57, 213, 105, 209]
[182, 44, 77, 48, 120, 215, 228, 62]
[111, 185, 154, 192, 109, 82, 70, 73]
[116, 125, 189, 5, 138, 214, 117, 72]
[195, 113, 106, 112, 157, 124, 112, 57]
[96, 145, 108, 112, 121, 117, 114, 163]
[116, 132, 93, 197, 98, 64, 156, 120]
[158, 111, 104, 93, 133, 75, 111, 191]
[132, 172, 115, 60, 64, 93, 137, 203]
[148, 83, 161, 116, 88, 144, 149, 87]
[123, 110, 134, 100, 130, 159, 98, 122]
[91, 163, 147, 123, 134, 106, 99, 113]
[86, 123, 126, 54, 64, 108, 232, 183]
[110, 86, 191, 38, 144, 72, 185, 150]
[118, 157, 91, 202, 127, 84, 149, 48]
[69, 96, 51, 133, 234, 127, 133, 133]
[60, 119, 188, 125, 145, 134, 95, 110]
[121, 138, 124, 226, 117, 27, 133, 90]
[148, 152, 131, 110, 111, 100, 112, 112]
[83, 83, 154, 78, 144, 102, 138, 194]
[201, 120, 136, 69, 130, 123, 119, 78]
[179, 141, 135, 107, 130, 60, 106, 118]
[108, 120, 133, 195, 90, 123, 116, 91]
[126, 161, 70, 143, 101, 179, 159, 37]
[108, 116, 152, 145, 104, 176, 48, 119]
[164, 161, 132, 60, 68, 120, 111, 152]
[84, 180, 171, 117, 97, 120, 91, 108]
[85, 194, 53, 123, 90, 128, 195, 100]
[80, 180, 89, 80, 132, 144, 151, 112]
[126, 135, 197, 120, 59, 112, 108, 111]
[137, 138, 79, 104, 157, 106, 167, 80]
[63, 89, 164, 83, 233, 135, 97, 104]
[151, 100, 55, 76, 57, 207, 101, 221]
[182, 40, 65, 56, 131, 206, 230, 58]
[119, 189, 153, 181, 107, 82, 64, 73]
[120, 126, 189, 5, 142, 210, 104, 72]
[191, 113, 98, 116, 157, 129, 107, 57]
[100, 142, 112, 113, 124, 104, 118, 155]
[118, 124, 95, 196, 98, 67, 156, 114]
[161, 116, 95, 97, 126, 79, 105, 189]
[136, 164, 121, 56, 64, 97, 129, 201]
[148, 80, 164, 111, 80, 147, 151, 87]
[127, 111, 134, 108, 135, 141, 98, 114]
[103, 159, 148, 119, 134, 106, 82, 117]
[78, 129, 132, 50, 56, 108, 238, 177]
[114, 94, 184, 47, 156, 66, 161, 146]
[118, 154, 95, 199, 131, 84, 147, 40]
[67, 112, 51, 127, 238, 111, 133, 129]
[56, 130, 191, 117, 131, 134, 99, 110]
[116, 135, 120, 237, 117, 28, 129, 86]
[156, 147, 129, 119, 107, 89, 115, 106]
[83, 87, 150, 83, 140, 93, 139, 193]
[205, 108, 137, 73, 129, 123, 119, 74]
[171, 141, 141, 101, 126, 60, 106, 122]
[116, 116, 131, 191, 84, 127, 116, 87]
[130, 161, 70, 136, 104, 179, 151, 37]
[120, 160, 100, 144, 112, 144, 80, 108]
[124, 100, 124, 152, 84, 128, 144, 112]
[112, 120, 113, 96, 149, 140, 132, 106]
[175, 76, 86, 119, 128, 136, 88, 160]
[155, 107, 91, 142, 104, 118, 112, 139]
[106, 157, 102, 124, 152, 89, 157, 81]
[76, 151, 143, 118, 104, 81, 99, 196]
[156, 132, 85, 69, 128, 115, 146, 137]
[128, 158, 54, 103, 95, 122, 82, 226]
[105, 84, 120, 149, 50, 151, 190, 119]
[96, 138, 138, 124, 150, 121, 113, 88]
[158, 133, 80, 26, 131, 150, 176, 114]
[133, 132, 155, 160, 121, 118, 116, 33]
[113, 98, 76, 176, 109, 137, 125, 134]
[104, 151, 91, 127, 178, 73, 113, 131]
[133, 116, 118, 74, 134, 69, 166, 158]
[135, 110, 131, 83, 111, 96, 161, 141]
[126, 137, 146, 111, 116, 89, 112, 131]
[139, 76, 152, 151, 99, 92, 133, 126]
[168, 45, 84, 109, 146, 144, 138, 134]
[121, 103, 107, 111, 103, 121, 151, 151]
[95, 145, 126, 91, 196, 112, 112, 91]
[91, 163, 171, 112, 152, 102, 81, 96]
[119, 161, 112, 95, 131, 65, 113, 172]
[111, 105, 102, 119, 99, 158, 116, 158]
[118, 121, 99, 126, 136, 112, 103, 153]
[126, 115, 144, 98, 123, 63, 133, 166]
[143, 70, 137, 113, 137, 129, 145, 94]
[108, 152, 120, 145, 129, 72, 112, 130]
[122, 90, 144, 104, 151, 78, 156, 123]
[95, 189, 150, 137, 140, 51, 132, 74]
[130, 140, 64, 193, 127, 80, 207, 27]
[120, 160, 100, 144, 116, 144, 80, 104]
[124, 100, 124, 148, 84, 136, 144, 108]
[112, 116, 117, 96, 149, 140, 132, 106]
[167, 76, 86, 119, 136, 136, 88, 160]
[151, 103, 91, 142, 108, 118, 112, 143]
[106, 161, 102, 124, 151, 90, 157, 77]
[72, 151, 143, 118, 104, 89, 95, 196]
[156, 132, 85, 69, 128, 115, 146, 137]
[132, 154, 54, 110, 95, 122, 82, 219]
[107, 84, 118, 149, 50, 151, 190, 119]
[96, 138, 138, 128, 150, 121, 109, 88]
[158, 133, 84, 26, 131, 150, 176, 110]
[133, 132, 155, 160, 121, 118, 116, 33]
[113, 98, 76, 176, 109, 137, 125, 134]
[100, 151, 91, 123, 178, 73, 113, 139]
[133, 120, 118, 74, 134, 69, 166, 154]
[135, 110, 125, 83, 111, 96, 161, 147]
[122, 135, 149, 111, 116, 93, 112, 130]
[143, 76, 148, 155, 95, 92, 133, 126]
[164, 45, 84, 105, 146, 144, 142, 138]
[121, 100, 107, 115, 103, 124, 147, 151]
[99, 145, 126, 91, 192, 116, 112, 87]
[91, 159, 167, 112, 156, 102, 81, 100]
[119, 161, 112, 93, 128, 69, 113, 173]
[112, 105, 102, 119, 99, 157, 116, 158]
[120, 121, 99, 126, 132, 112, 103, 155]
[122, 111, 144, 102, 123, 67, 133, 166]
[143, 70, 137, 109, 137, 133, 145, 94]
[109, 152, 124, 145, 125, 72, 112, 129]
[122, 92, 142, 104, 151, 78, 156, 123]
[99, 189, 146, 141, 140, 51, 128, 74]
[130, 136, 64, 193, 127, 84, 209, 25]
[124, 152, 100, 144, 108, 148, 80, 112]
[120, 100, 128, 156, 80, 132, 144, 108]
[116, 120, 109, 96, 153, 136, 136, 102]
[171, 84, 82, 119, 124, 132, 92, 164]
[155, 107, 91, 154, 100, 114, 108, 139]
[102, 153, 110, 124, 148, 93, 157, 81]
[76, 155, 143, 118, 108, 77, 103, 188]
[152, 136, 88, 69, 125, 115, 142, 141]
[124, 154, 66, 103, 91, 122, 86, 222]
[99, 82, 130, 149, 50, 143, 186, 129]
[96, 138, 142, 120, 150, 113, 121, 88]
[154, 133, 84, 26, 131, 146, 176, 118]
[129, 132, 151, 164, 117, 122, 120, 33]
[113, 94, 76, 180, 109, 137, 129, 130]
[104, 151, 87, 123, 178, 73, 117, 135]
[133, 116, 118, 74, 130, 73, 170, 154]
[135, 106, 125, 91, 111, 96, 161, 143]
[122, 143, 138, 115, 120, 89, 112, 129]
[139, 76, 148, 155, 99, 92, 133, 126]
[164, 45, 80, 101, 150, 152, 142, 134]
[125, 99, 111, 115, 99, 121, 147, 151]
[103, 149, 133, 87, 192, 105, 112, 87]
[103, 166, 167, 108, 152, 102, 77, 93]
[119, 161, 111, 93, 136, 69, 113, 166]
[103, 105, 110, 122, 100, 154, 112, 162]
[117, 121, 113, 126, 132, 106, 95, 158]
[122, 111, 144, 98, 123, 67, 133, 170]
[143, 70, 137, 109, 145, 133, 137, 94]
[101, 148, 132, 145, 129, 72, 112, 129]
[126, 86, 144, 96, 156, 78, 148, 134]
[96, 188, 146, 140, 141, 55, 128, 74]
[130, 136, 64, 193, 127, 80, 213, 25]
[111, 118, 136, 88, 136, 160, 74, 129]
[102, 125, 133, 98, 105, 114, 173, 102]
[155, 66, 120, 80, 226, 90, 113, 102]
[143, 192, 60, 104, 120, 84, 161, 88]
[197, 100, 134, 103, 147, 76, 71, 124]
[112, 119, 171, 107, 141, 100, 92, 110]
[61, 131, 299, 81, 56, 101, 119, 104]
[100, 134, 100, 88, 206, 173, 71, 80]
[62, 232, 25, 168, 79, 107, 139, 140]
[116, 79, 73, 168, 218, 70, 156, 72]
[173, 175, 91, 121, 135, 145, 36, 76]
[98, 107, 198, 10, 105, 157, 149, 128]
[178, 112, 96, 121, 200, 103, 114, 28]
[171, 129, 99, 104, 82, 131, 128, 108]
[110, 120, 134, 137, 121, 72, 155, 103]
[138, 125, 143, 88, 139, 61, 113, 145]
[97, 119, 129, 164, 79, 63, 224, 77]
[122, 93, 139, 97, 114, 117, 116, 154]
[94, 127, 119, 96, 156, 78, 121, 161]
[145, 119, 67, 134, 89, 181, 85, 132]
[147, 188, 78, 88, 62, 62, 171, 156]
[133, 74, 109, 168, 144, 105, 104, 115]
[83, 133, 208, 78, 89, 124, 101, 136]
[151, 167, 108, 127, 48, 116, 142, 93]
[53, 168, 83, 136, 81, 134, 59, 238]
[157, 88, 122, 115, 132, 136, 86, 116]
[99, 146, 124, 99, 166, 80, 153, 85]
[141, 113, 104, 112, 208, 88, 103, 83]
[75, 129, 94, 153, 158, 120, 143, 80]
[104, 135, 115, 115, 116, 110, 105, 152]
[130, 81, 114, 147, 73, 110, 144, 153]
[139, 141, 169, 107, 91, 108, 143, 54]
[115, 118, 136, 84, 132, 160, 74, 133]
[102, 129, 133, 98, 105, 114, 173, 98]
[157, 66, 118, 76, 224, 90, 115, 106]
[143, 188, 64, 104, 116, 84, 161, 92]
[190, 100, 134, 99, 147, 76, 82, 124]
[116, 131, 171, 103, 141, 96, 96, 98]
[61, 131, 291, 81, 64, 101, 119, 104]
[108, 134, 92, 92, 208, 171, 70, 77]
[61, 236, 25, 165, 79, 107, 139, 140]
[116, 79, 73, 171, 215, 70, 156, 72]
[185, 163, 91, 121, 135, 145, 36, 76]
[98, 107, 183, 14, 101, 160, 157, 132]
[178, 125, 103, 112, 200, 88, 118, 28]
[171, 134, 99, 101, 82, 129, 128, 108]
[116, 120, 134, 137, 125, 64, 157, 99]
[145, 121, 143, 92, 139, 58, 113, 141]
[97, 119, 129, 164, 79, 59, 228, 77]
[122, 109, 135, 91, 109, 117, 116, 153]
[102, 119, 118, 96, 152, 78, 122, 165]
[145, 115, 67, 134, 89, 185, 85, 132]
[151, 185, 78, 88, 65, 62, 171, 152]
[137, 74, 109, 161, 144, 113, 104, 110]
[90, 137, 196, 78, 92, 120, 101, 138]
[151, 169, 104, 127, 52, 114, 142, 93]
[52, 168, 83, 136, 81, 134, 66, 232]
[153, 92, 125, 119, 132, 132, 82, 117]
[99, 142, 131, 99, 163, 80, 153, 85]
[135, 105, 104, 112, 212, 98, 103, 83]
[79, 129, 94, 149, 158, 120, 143, 80]
[104, 134, 115, 115, 116, 110, 106, 152]
[130, 81, 114, 147, 73, 110, 144, 153]
[141, 145, 169, 107, 87, 108, 143, 52]
[111, 118, 132, 88, 128, 168, 70, 121]
[102, 126, 133, 93, 105, 110, 169, 98]
[148, 64, 112, 76, 222, 91, 117, 106]
[140, 184, 60, 103, 128, 84, 153, 84]
[198, 104, 130, 91, 147, 76, 78, 112]
[116, 123, 159, 99, 141, 100, 92, 106]
[55, 133, 287, 72, 56, 101, 128, 104]
[96, 141, 95, 88, 206, 175, 69, 66]
[57, 240, 26, 158, 81, 107, 138, 129]
[115, 69, 72, 161, 217, 72, 156, 74]
[168, 166, 83, 123, 135, 149, 36, 76]
[97, 107, 189, 12, 100, 158, 145, 128]
[174, 114, 97, 113, 200, 96, 114, 28]
[168, 123, 96, 107, 76, 131, 126, 109]
[110, 120, 133, 133, 123, 69, 150, 98]
[127, 128, 143, 82, 139, 60, 113, 144]
[98, 126, 130, 156, 71, 60, 219, 76]
[123, 99, 130, 98, 113, 108, 111, 154]
[95, 124, 114, 96, 148, 81, 126, 152]
[149, 110, 69, 137, 89, 174, 85, 123]
[148, 188, 77, 84, 62, 62, 161, 154]
[132, 73, 102, 163, 141, 109, 106, 110]
[84, 137, 199, 79, 82, 124, 100, 131]
[141, 166, 95, 133, 51, 112, 145, 93]
[52, 159, 84, 136, 83, 131, 57, 234]
[153, 89, 119, 105, 135, 132, 88, 115]
[103, 149, 114, 102, 161, 82, 136, 89]
[136, 109, 101, 112, 203, 89, 101, 85]
[75, 128, 95, 144, 155, 120, 139, 80]
[104, 133, 112, 116, 116, 111, 100, 144]
[121, 81, 114, 149, 74, 110, 143, 144]
[135, 141, 162, 107, 90, 107, 144, 50]
[111, 118, 136, 88, 128, 164, 70, 121]
[102, 126, 133, 93, 105, 110, 169, 98]
[148, 64, 112, 76, 222, 91, 117, 106]
[144, 184, 60, 103, 128, 84, 149, 84]
[194, 100, 134, 95, 147, 76, 78, 112]
[116, 123, 163, 99, 141, 96, 92, 106]
[55, 133, 287, 72, 56, 97, 132, 104]
[96, 141, 95, 88, 206, 175, 69, 66]
[61, 236, 26, 158, 81, 107, 138, 129]
[115, 69, 72, 160, 218, 72, 156, 74]
[168, 166, 83, 123, 135, 149, 36, 76]
[97, 107, 185, 12, 100, 158, 149, 128]
[174, 114, 97, 113, 200, 96, 114, 28]
[168, 123, 96, 107, 76, 131, 126, 109]
[114, 120, 133, 133, 123, 69, 146, 98]
[131, 124, 143, 82, 139, 60, 113, 144]
[98, 126, 130, 156, 71, 60, 219, 76]
[123, 99, 130, 98, 113, 108, 111, 154]
[95, 124, 118, 96, 148, 81, 122, 152]
[149, 114, 69, 137, 89, 174, 81, 123]
[148, 188, 77, 84, 62, 62, 161, 154]
[132, 73, 102, 163, 141, 109, 106, 110]
[84, 137, 199, 79, 82, 124, 100, 131]
[137, 170, 95, 134, 51, 111, 145, 93]
[52, 159, 84, 136, 83, 131, 57, 234]
[153, 93, 119, 106, 135, 132, 84, 114]
[103, 149, 114, 102, 161, 82, 136, 89]
[136, 109, 101, 112, 203, 89, 101, 85]
[75, 128, 95, 144, 159, 120, 135, 80]
[100, 141, 112, 116, 116, 111, 96, 144]
[121, 81, 117, 149, 74, 110, 143, 141]
[135, 141, 162, 107, 90, 107, 144, 50]
[92, 128, 105, 128, 100, 135, 112, 136]
[100, 108, 123, 122, 141, 112, 140, 90]
[140, 119, 92, 88, 201, 93, 132, 71]
[116, 88, 68, 109, 171, 117, 165, 102]
[116, 152, 93, 152, 118, 88, 83, 134]
[105, 113, 131, 93, 120, 96, 168, 110]
[82, 94, 200, 141, 121, 116, 85, 97]
[62, 108, 120, 147, 161, 68, 118, 152]
[90, 127, 71, 240, 52, 118, 96, 142]
[47, 129, 117, 67, 192, 100, 130, 154]
[152, 150, 76, 101, 146, 100, 84, 127]
[76, 169, 120, 9, 97, 156, 178, 131]
[128, 132, 102, 119, 164, 135, 129, 27]
[133, 120, 58, 174, 88, 116, 124, 123]
[110, 125, 102, 124, 124, 88, 143, 120]
[99, 112, 135, 101, 168, 64, 145, 112]
[92, 137, 75, 135, 158, 67, 192, 80]
[122, 103, 126, 103, 123, 150, 111, 98]
[129, 88, 121, 152, 164, 68, 106, 108]
[129, 44, 70, 124, 120, 193, 102, 154]
[165, 170, 111, 100, 85, 71, 123, 111]
[92, 74, 77, 127, 117, 132, 137, 180]
[140, 197, 118, 91, 100, 91, 73, 126]
[106, 201, 95, 70, 137, 46, 133, 148]
[61, 230, 139, 133, 58, 111, 112, 92]
[113, 97, 80, 190, 102, 143, 64, 147]
[108, 148, 166, 60, 163, 48, 144, 99]
[85, 106, 107, 94, 184, 125, 140, 95]
[115, 105, 120, 135, 138, 96, 146, 81]
[91, 126, 120, 80, 142, 97, 123, 157]
[118, 127, 133, 114, 102, 76, 128, 138]
[133, 144, 116, 163, 103, 84, 156, 37]
[124, 131, 100, 128, 100, 141, 84, 128]
[112, 154, 80, 106, 120, 136, 120, 108]
[114, 148, 109, 111, 115, 99, 144, 96]
[115, 153, 84, 100, 120, 140, 148, 76]
[114, 123, 119, 96, 167, 101, 120, 96]
[103, 116, 99, 126, 130, 126, 120, 116]
[136, 185, 83, 96, 75, 102, 126, 133]
[95, 115, 199, 42, 179, 80, 108, 118]
[250, 184, 67, 91, 123, 152, 61, 8]
[166, 117, 95, 129, 86, 131, 155, 57]
[84, 173, 51, 166, 141, 127, 96, 98]
[132, 130, 134, 4, 132, 172, 156, 76]
[116, 108, 143, 124, 168, 106, 150, 21]
[116, 92, 48, 118, 143, 149, 148, 122]
[109, 142, 97, 148, 69, 144, 94, 133]
[94, 83, 108, 44, 195, 97, 187, 128]
[85, 104, 77, 70, 129, 78, 144, 249]
[112, 154, 156, 106, 110, 93, 110, 95]
[102, 116, 142, 133, 119, 96, 128, 100]
[127, 103, 82, 103, 160, 132, 94, 135]
[75, 139, 120, 61, 85, 115, 192, 149]
[64, 136, 153, 86, 153, 84, 187, 73]
[69, 135, 144, 128, 133, 103, 117, 107]
[48, 112, 116, 111, 106, 139, 146, 158]
[95, 102, 164, 82, 128, 81, 117, 167]
[122, 147, 74, 123, 133, 77, 106, 154]
[108, 122, 137, 70, 121, 149, 105, 124]
[135, 62, 158, 73, 100, 106, 200, 102]
[129, 160, 99, 75, 114, 74, 141, 144]
[129, 95, 139, 117, 139, 72, 118, 127]
[128, 159, 151, 157, 106, 84, 104, 47]
[136, 107, 56, 181, 127, 99, 193, 37]
[124, 131, 100, 128, 100, 141, 84, 128]
